submission	提出、服従	The deadline for submission is the end of the month.	提出期限は月末だ。	a late submission|submission to	submit の名詞。sub-(下に)+ mit(送る)。下位の立場で差し出すこと。書類の提出にも服従にも使う。
subscriber	加入者、購読者	The service passed one million subscribers last spring.	そのサービスは昨春100万人の加入者を超えた。	a paying subscriber|subscriber numbers	subscribe + -er。sub-(下に)+ scribe(書く)。契約書の下に署名した人、が原義。
subscription	定期購読、加入	A yearly subscription costs less than monthly payments.	年間購読は月払いより安くつく。	a monthly subscription|cancel a subscription	subscribe の名詞。署名して継続的に払う取り決め。今は動画や音楽の定額利用も指す。
subsidy	補助金	Farmers receive a subsidy for planting hedges.	農家は生け垣を植えることで補助金を受け取る。	a government subsidy|cut subsidies	ラテン語 subsidium(予備兵、援助)。sub-(下から)+ sid(座る)。下から支える金。
substantial	かなりの、実質的な	The repairs required a substantial amount of money.	その修理にはかなりの額の金が必要だった。	a substantial increase|substantial evidence	substance(中身)の形容詞。sub-(下に)+ stant(立つ)。中身が詰まっていて軽くないこと。
substantially	大幅に、実質的に	Costs have fallen substantially since last year.	費用は昨年から大幅に下がった。	substantially higher|substantially the same	substantial の副詞。程度が大きいことと、細かい違いを除けば実質同じであること、両方に使う。
substitution	代用、交代	The substitution of oil for butter changes the texture.	バターの代わりに油を使うと食感が変わる。	a substitution for|make a substitution	substitute の名詞。sub-(下に)+ stitut(立てる)。代わりに立てること。競技の選手交代にも使う。
subtle	微妙な、繊細な	There is a subtle difference between the two shades.	その2つの色合いには微妙な違いがある。	a subtle difference|subtle changes	ラテン語 subtilis(細かく織られた)。目を凝らさないと分からない細かさ。b は発音しない。
suburban	郊外の	Most of the new housing is suburban rather than urban.	新しい住宅の大半は都市部ではなく郊外にある。	a suburban area|suburban life	sub-(近くに)+ urban(都市の)。都市のすぐ外側にある住宅地域。
succession	連続、継承	The team lost four games in succession.	そのチームは4試合連続で負けた。	in succession|the line of succession	succeed の名詞。sub-(下に)+ cess(行く)。すぐ後に続くこと。地位を継ぐ意味もある。
successive	連続する、続けざまの	Prices rose for three successive months.	価格は3か月連続で上昇した。	successive years|successive governments	succession の形容詞。間を空けずに続く、が核。consecutive とほぼ同じ意味で使う。
successor	後継者、後任	Her successor inherited a well-run department.	彼女の後任は運営の行き届いた部署を引き継いだ。	a successor to|name a successor	succeed + -or。後から来る人。前任者は predecessor で、対にして覚える。
suck	吸う、吸い込む	The pump sucks water from the well below.	そのポンプは下の井戸から水を吸い上げる。	suck up|suck in	古英語 sucan。口や装置で引き入れること。口語では「ひどい」という意味の俗な用法もある。
sue	訴える	They sued the builder for faulty work.	彼らは欠陥工事について建設業者を訴えた。	sue for damages|threaten to sue	ラテン語 sequi(追う。pursue, sequence)。法廷まで追いかけること。sue someone for の形をとる。
suicide	自殺	The charity runs a helpline for suicide prevention.	その慈善団体は自殺予防のための相談電話を運営している。	suicide prevention|commit suicide	sui(自分)+ cide(殺す。genocide)。自分の命を絶つこと。報道では慎重な表現が求められる語。
suite	ひと続きの部屋、組	They booked a small suite overlooking the harbour.	彼らは港を見下ろす小さなスイートを予約した。	a hotel suite|a suite of rooms	フランス語 suite(続き)。sequence と同語源。ひと続きにまとまったもの。発音は sweet と同じ。
summit	首脳会議、頂上	Leaders met for a two-day summit in Vienna.	首脳たちはウィーンで2日間の会議のため集まった。	a summit meeting|reach the summit	ラテン語 summus(最高の。sum)。山の頂が原義で、最高位の人同士の会談を指すようになった。
superb	見事な、非常に優れた	The orchestra gave a superb performance last night.	そのオーケストラは昨夜、見事な演奏を披露した。	a superb view|absolutely superb	ラテン語 superbus(誇り高い)。super(上)から。並より一段上にあること。
superior	優れた、上位の	This model is clearly superior to the older version.	この型は旧型より明らかに優れている。	superior to|a superior product	ラテン語 super(上)の比較級。than ではなく to をとる点が要点。人に使うと「偉そうな」の含みも。
supervise	監督する、指導する	A qualified nurse supervises the whole ward.	有資格の看護師が病棟全体を監督している。	supervise staff|closely supervise	super(上から)+ vis(見る。vision)。上から目を配って進め方を見ること。
supervision	監督、指導	Children use the equipment under adult supervision.	子どもは大人の監督のもとでその器具を使う。	under supervision|close supervision	supervise の名詞。under supervision の形で「監督を受けて」。
supervisor	監督者、指導教員	Her supervisor read three drafts of the thesis.	彼女の指導教員は論文の草稿を3回読んだ。	a site supervisor|a research supervisor	supervise + -or。現場を見る立場の人。大学では研究を指導する教員を指す。
supplement	補う、補足	She supplements her income by teaching in the evenings.	彼女は夜に教えることで収入を補っている。	a dietary supplement|supplement income	ラテン語 supplere(満たす。supply, complete)。足りない分を後から満たすもの。
supportive	支えとなる、協力的な	Her family was supportive throughout the illness.	彼女の家族は病気の間ずっと支えとなった。	supportive of|a supportive environment	support の形容詞。下から支える姿勢を持っていること。人にも制度にも使う。
supposedly	〜とされている、たぶん	The building is supposedly the oldest in the town.	その建物は町で最も古いとされている。	supposedly safe|supposedly because	suppose の副詞。人がそう言っているだけで確かではない、という書き手の距離感を示す。
suppress	抑圧する、抑える	She could not suppress a smile at the question.	彼女はその質問に笑みを抑えきれなかった。	suppress a revolt|suppress information	sub-(下に)+ press(押す)。押さえつけて出させないこと。感情にも情報にも反乱にも使う。
supreme	最高の、至上の	The case went all the way to the supreme court.	その事件は最高裁判所まで持ち込まれた。	supreme court|supreme power	ラテン語 supremus(最も上の)。super の最上級。これより上がない位置を指す。
surge	急増、押し寄せる	Demand for tickets surged after the announcement.	発表の後、チケットの需要が急増した。	a surge in|a power surge	ラテン語 surgere(立ち上がる。resource, insurgent)。波が立ち上がって押し寄せる感じ。
surgical	外科の、手術の	The wound required a simple surgical procedure.	その傷には簡単な外科処置が必要だった。	surgical treatment|surgical precision	ギリシャ語 kheir(手)+ ergon(仕事)。手で行う医療、が語源。狙いを外さない正確さの比喩にも使う。
surplus	余剰、黒字	The country recorded a trade surplus for the third year.	その国は3年連続で貿易黒字を記録した。	a budget surplus|surplus stock	sur-(上に)+ plus(より多い)。必要量を上回った分。deficit の反対。
surrender	降伏する、明け渡す	The garrison surrendered after a week without supplies.	守備隊は補給なしの1週間の後に降伏した。	surrender to|surrender a passport	sur-(上に)+ render(渡す)。相手に渡し切ること。降伏にも、権利や書類の引き渡しにも使う。
surveillance	監視	The whole site is under constant surveillance.	その敷地全体が常時監視下にある。	under surveillance|surveillance camera	フランス語 sur-(上から)+ veiller(見張る。vigil)。上から見張り続けること。
suspension	停止、つり下げ	The player faces a three-match suspension.	その選手は3試合の出場停止に直面している。	a temporary suspension|suspension bridge	suspend の名詞。sub-(下に)+ pend(つるす。pendant)。宙づりにして止めること。
suspicion	疑い、容疑	He was arrested on suspicion of theft.	彼は窃盗の容疑で逮捕された。	on suspicion of|arouse suspicion	ラテン語 suspicere(下から見上げる)。疑いの目で見ること。まだ証拠が固まっていない段階を指す。
suspicious	疑わしい、怪しむ	Neighbours reported a suspicious van in the street.	近所の人が通りの怪しいバンについて通報した。	suspicious of|look suspicious	suspicion の形容詞。疑いを持つ側にも、疑われる側にも使える点が要点。
swing	揺れる、振れ幅	The heavy door swings open whenever the wind rises.	風が強まるたびにその重い扉が開いて揺れる。	swing open|a swing in opinion	古英語 swingan。支点を中心に往復すること。世論や気分の振れにも使う。
sword	剣	The museum displays a sword from the twelfth century.	その博物館は12世紀の剣を展示している。	draw a sword|a double-edged sword	古英語 sweord。w は発音しない。a double-edged sword は良い面と悪い面を併せ持つもの。
symbolic	象徴的な	The gesture was symbolic rather than practical.	その行為は実際的というより象徴的だった。	symbolic of|a symbolic gesture	symbol の形容詞。ギリシャ語 symbolon(割り符)。実質より意味を示すためのもの。
syndrome	症候群	Doctors described the condition as a rare syndrome.	医師たちはその状態をまれな症候群と説明した。	a rare syndrome|suffer from a syndrome	ギリシャ語 syn-(共に)+ drome(走る)。いくつもの症状が一緒に走り出てくること。
synthesis	統合、合成	The book offers a synthesis of two rival theories.	その本は対立する2つの理論の統合を示している。	a synthesis of|chemical synthesis	syn-(共に)+ thesis(置く)。別々の要素を組み合わせて一つにすること。analysis の反対。
systematic	体系的な、組織的な	They carried out a systematic review of all the records.	彼らはすべての記録の体系的な精査を行った。	a systematic approach|systematic errors	system の形容詞。思いつきではなく、決めた手順に沿って漏れなく進めること。
tactic	戦術、手口	Delaying the vote was a deliberate tactic.	採決を遅らせることは意図的な戦術だった。	a delaying tactic|change tactics	ギリシャ語 taktikos(並べる)。その場での並べ方が核。長期の strategy と対で覚える。
tactical	戦術的な、駆け引きの	The withdrawal was a tactical move, not a defeat.	その撤退は敗北ではなく戦術的な動きだった。	a tactical error|tactical voting	tactic の形容詞。目の前の局面をどう有利にするか、に関わること。
taxpayer	納税者	The scheme will cost taxpayers millions of pounds.	その計画は納税者に何百万ポンドもの負担を強いる。	taxpayers' money|the average taxpayer	tax + payer。公費の使い方を論じるときに「誰の金か」を示す語として使われる。
tempt	誘惑する、そそる	The low price tempted her to buy two.	安さが彼女に2つ買う気を起こさせた。	be tempted to|tempt fate	ラテン語 temptare(試す。attempt)。試すように誘いをかけること。tempt someone to do の形。
tenant	借家人、賃借人	The tenant is responsible for minor repairs.	借家人は小さな修理の責任を負う。	a new tenant|evict a tenant	ラテン語 tenere(保つ。contain, tenure)。借りて占有している人。貸す側は landlord。
tender	優しい、柔らかい	She spoke in a tender voice to the frightened child.	彼女はおびえた子どもに優しい声で話しかけた。	a tender moment|tender meat	ラテン語 tener(柔らかい)。押せばへこむ柔らかさが核。心づかいの優しさにも肉の柔らかさにも使う。
tenure	在職期間、終身在職権	During her tenure the department doubled in size.	彼女の在職期間中に、その学科は規模が2倍になった。	during his tenure|be granted tenure	ラテン語 tenere(保つ)。地位を保っている期間。大学では身分保障を意味する。
terminate	終了する、打ち切る	The company terminated the contract without warning.	その会社は予告なく契約を打ち切った。	terminate a contract|terminate employment	ラテン語 terminus(境、終点)。terminal と同語根。終わりの線を引くこと。end より公式。
terrain	地形、地勢	The rescue was slowed by difficult terrain.	救助は険しい地形によって遅らされた。	rough terrain|difficult terrain	ラテン語 terra(土地。territory, terrace)。歩いたり進んだりする側から見た土地の形。
terrific	素晴らしい、ものすごい	She did a terrific job with very little time.	彼女はごくわずかな時間で素晴らしい仕事をした。	a terrific idea|absolutely terrific	ラテン語 terrere(おびえさせる。terror)。もとは恐ろしいという意味で、強調から良い意味へ逆転した語。
testify	証言する	Two neighbours testified at the trial.	2人の近所の人が裁判で証言した。	testify against|testify that	ラテン語 testis(証人)+ fy(なす)。法廷で見聞きしたことを述べること。
testimony	証言、証拠	Her testimony changed the direction of the case.	彼女の証言は事件の流れを変えた。	give testimony|a testimony to	testify の名詞。法廷での証言のほか、a testimony to で「〜を物語るもの」という比喩に使う。
texture	質感、手触り	The bread has a light texture and a thin crust.	そのパンは軽い食感と薄い皮を持つ。	a smooth texture|the texture of	ラテン語 texere(織る。textile, text)。織り目の細かさが原義で、触れたときの感じ全般へ。
thankfully	ありがたいことに	Thankfully, no one was hurt in the collision.	ありがたいことに、その衝突で誰もけがをしなかった。	thankfully no one|thankfully the	thankful + -ly。文頭に置いて、書き手が安堵していることを示す。fortunately と近い働き。
theatrical	演劇の、芝居がかった	His theatrical style makes lectures memorable.	彼の芝居がかった話し方は講義を印象深くする。	a theatrical performance|overly theatrical	theatre の形容詞。ギリシャ語 theatron(見る場所)。舞台に関わること、また大げさな振る舞い。
theology	神学	She studied theology before training as a teacher.	彼女は教師の訓練を受ける前に神学を学んだ。	study theology|a theology degree	theos(神)+ logy(学)。神と信仰について体系的に論じる学問。
theoretical	理論上の、机上の	The risk is theoretical rather than actual.	その危険は実際というより理論上のものだ。	theoretical physics|purely theoretical	theory の形容詞。ギリシャ語 theoria(観察、考察)。実地ではなく考えの上での、が核。
thereafter	その後	The factory closed in 1998 and stood empty thereafter.	その工場は1998年に閉鎖され、その後は空いたままだった。	shortly thereafter|and thereafter	there + after。その時点より後を指す書き言葉。日付や出来事の直後に置く。
thereby	それによって	The bridge shortens the route, thereby saving fuel.	その橋は経路を短くし、それによって燃料を節約する。	thereby reducing|thereby avoiding	there + by。前に述べた行為が原因となって、が核。直後に -ing 形を続ける形が多い。
thought-provoking	考えさせる、示唆に富む	The film raises thought-provoking questions about memory.	その映画は記憶について考えさせる問いを投げかける。	a thought-provoking book|deeply thought-provoking	thought + provoke(呼び起こす)。読み手の思考を引き出してくるもの。
thoughtful	思いやりのある、思慮深い	It was thoughtful of her to send a note.	手紙を送るとは彼女は気が利いていた。	a thoughtful gift|a thoughtful reply	thought + -ful。相手のことを考えている、あるいはよく考えている、の両方を表す。
thread	糸、筋道	It is hard to follow the thread of his argument.	彼の議論の筋道を追うのは難しい。	lose the thread|a common thread	古英語 thraed(より合わせたもの)。一本につながる細い線が核。話の筋にも掲示板の連なりにも使う。
threshold	敷居、境目	Incomes just below the tax threshold rose fastest.	課税基準のすぐ下の所得層が最も速く伸びた。	a pain threshold|cross the threshold	古英語 therscold(踏み台)。戸口の敷居が原義で、そこを超えると状態が変わる境目を指す。
thrilled	わくわくした、大喜びの	She was thrilled to be offered the position.	彼女はその職を提示されて大喜びだった。	thrilled to|absolutely thrilled	thrill(貫く)の形容詞。古英語 thyrlian(穴をあける)。体を貫くような喜びの震え。
thrive	栄える、よく育つ	These plants thrive in poor, dry soil.	これらの植物は痩せた乾いた土でよく育つ。	thrive on|thrive in	古ノルド語 thrifa(つかむ)。しっかりつかんで伸びること。厳しい条件で伸びる含みがある。
tide	潮、風潮	The boat can only leave at high tide.	その船は満潮時にしか出られない。	high tide|turn the tide	古英語 tid(時)。time と同語根で、決まった時に満ち引きするもの。世の流れの比喩にも使う。
tighten	締める、強化する	The government tightened the rules on late payment.	政府は支払い遅延に関する規則を強化した。	tighten a screw|tighten controls	tight + -en。緩みを取ってきつくすること。規制を厳しくする意味でよく使う。
timber	木材、材木	The roof is supported by heavy oak timber.	その屋根は重いオーク材で支えられている。	a timber frame|softwood timber	古英語 timbre(建材)。建てるための木材。米国では lumber を使うことが多い。
timely	時宜を得た、折よい	Her timely warning prevented a serious accident.	彼女の時宜を得た警告が重大な事故を防いだ。	a timely reminder|timely intervention	time + -ly。-ly でも形容詞である点に注意。ちょうどよい時に来る、が核。
tobacco	たばこ	The shop no longer sells tobacco products.	その店はもうたばこ製品を売っていない。	tobacco industry|chew tobacco	カリブ海の先住民の語をスペイン語が取り入れた語。植物とその葉から作る製品の両方を指す。
tolerance	寛容、耐性	The country has a long tradition of religious tolerance.	その国には宗教的寛容の長い伝統がある。	zero tolerance|a high tolerance	ラテン語 tolerare(耐える)。受け入れて耐える幅が核。心の寛容にも、体や機械の許容差にも使う。
tolerate	我慢する、大目に見る	The school does not tolerate any form of bullying.	その学校はいかなる形のいじめも許さない。	refuse to tolerate|tolerate pain	ラテン語 tolerare(耐える)。好むわけではないが受け入れること。accept より消極的。
toll	犠牲、通行料	The storm took a heavy toll on the fishing fleet.	その嵐は漁船団に大きな犠牲をもたらした。	a death toll|take a toll on	古英語 toll(税)。もとは通行に課す料金で、そこから「支払わされた代償」つまり犠牲者数へ。
torture	拷問、苦痛を与える	The report documents the torture of prisoners.	その報告書は囚人への拷問を記録している。	under torture|mental torture	ラテン語 torquere(ねじる。distort, torque)。体をねじり苦しめること。強い苦痛の比喩にも使う。
toss	軽く投げる	He tossed the keys onto the kitchen table.	彼は鍵を台所のテーブルに放り投げた。	toss a coin|toss aside	古ノルド語由来。狙いを定めず軽く投げること。toss a coin なら決め方としてのコイン投げ。
toxic	有毒な、害のある	The paint releases toxic fumes when heated.	その塗料は熱すると有毒な煙を出す。	toxic waste|a toxic environment	ギリシャ語 toxikon(矢に塗る毒)。体に害を与えること。人間関係が悪影響を及ぼす意味にも広がった。
trademark	商標、特徴	The name is a registered trademark of the company.	その名称はその会社の登録商標だ。	a registered trademark|his trademark style	trade + mark。商品を見分ける印が核。その人らしさを示す特徴という比喩にも使う。
trail	小道、跡、追跡する	We followed a narrow trail through the woods.	私たちは森を抜ける細い小道をたどった。	a hiking trail|leave a trail	ラテン語 tragula(引き網)。引きずった跡が核。踏み跡の道にも、追いかける動詞にも使う。
trailer	予告編、けん引車	The trailer gives away too much of the plot.	その予告編は筋を明かしすぎている。	a film trailer|a lorry trailer	trail(引く)+ -er。後ろに引かれる車が原義。もとは本編の後に流したことから予告編の意味に。
transaction	取引	Every transaction in the shop is recorded automatically.	その店でのすべての取引は自動的に記録される。	a financial transaction|complete a transaction	trans-(越えて)+ act(行う)。当事者の間をまたいで成立する一件の行為。
transcript	記録、成績証明書	A full transcript of the hearing was published online.	その公聴会の全記録がネットで公開された。	an official transcript|a transcript of	trans-(移して)+ script(書く)。話された言葉を書き写したもの。大学の成績証明も指す。
transformation	変容、大きな変化	The town has undergone a complete transformation.	その町は完全な変容を遂げた。	a complete transformation|undergo a transformation	transform の名詞。trans-(越えて)+ form(形)。形が別のものに変わること。
transit	輸送、通過	The goods were damaged in transit.	その品物は輸送中に損傷した。	in transit|public transit	trans-(越えて)+ it(行く)。ある地点から別の地点へ移る途中。米国では公共交通そのものを指す。
transmission	伝達、送信、感染	The virus spreads by airborne transmission.	そのウイルスは空気を介した感染で広がる。	data transmission|the transmission of	transmit の名詞。trans-(越えて)+ mit(送る)。境を越えて送り届けること。
transparency	透明性、透明さ	Voters are demanding greater transparency in spending.	有権者は支出のより高い透明性を求めている。	financial transparency|a lack of transparency	transparent の名詞。中が見えるようにしておくこと。政治や経営で「情報公開」を意味する。
transparent	透明な、明白な	The process must be transparent to everyone involved.	その手続きは関係者全員にとって明白でなければならない。	a transparent process|completely transparent	trans-(通して)+ par(現れる。appear)。向こう側が透けて見えること。
trauma	心的外傷、外傷	Many survivors still live with the trauma of that night.	多くの生存者はいまだにあの夜の心的外傷を抱えて生きている。	emotional trauma|head trauma	ギリシャ語 trauma(傷)。もとは体の傷で、今は心に残る深い傷を指すことが多い。
treaty	条約	The two countries signed a peace treaty in 1954.	両国は1954年に平和条約に署名した。	sign a treaty|a peace treaty	ラテン語 tractare(扱う。treat, tract)。交渉して扱いを決めた結果の文書。
tremendous	ものすごい、莫大な	The team made a tremendous effort in the last month.	そのチームは最後の1か月にものすごい努力をした。	a tremendous amount|tremendous success	ラテン語 tremere(震える。tremble)。震え上がるほどの、が原義で、今は良い意味の強調にも使う。
tribal	部族の	Tribal elders were invited to the discussions.	部族の長老たちが協議に招かれた。	tribal leaders|tribal land	tribe の形容詞。ラテン語 tribus(ローマの三区分)。血縁でまとまった集団に関わること。
tribunal	審判所、法廷	The case was heard by an employment tribunal.	その件は労働審判所で審理された。	an employment tribunal|before a tribunal	ラテン語 tribunal(裁判官の壇)。tribe と同語根。通常の裁判所とは別に設けられた審理の場。
tribute	賛辞、貢ぎ物	The concert was a tribute to the late composer.	その演奏会は亡き作曲家への賛辞だった。	pay tribute to|a fitting tribute	ラテン語 tribuere(割り当てる。attribute, contribute)。差し出すものが核。貢ぎ物から敬意の表明へ。
trio	三人組、三重奏	The trio has recorded together for fifteen years.	その三人組は15年一緒に録音してきた。	a jazz trio|a trio of	イタリア語 tre(3)。二人なら duo、三人なら trio。音楽以外の三点セットにも使う。
triumph	勝利、大成功	The bridge was a triumph of engineering.	その橋は工学の大成功だった。	a triumph over|a personal triumph	ラテン語 triumphus(凱旋)。困難を越えて得た輝かしい勝利。単なる win より重い。
trophy	トロフィー、戦利品	The winning team lifted the trophy at the final whistle.	優勝チームは終了の笛とともにトロフィーを掲げた。	lift the trophy|a trophy cabinet	ギリシャ語 tropaion(敵を退けた場所の記念)。勝った証として持ち帰るもの。
troubled	悩んでいる、問題を抱えた	The company had a troubled history before the takeover.	その会社は買収前に問題を抱えた歴史を持っていた。	a troubled past|deeply troubled	trouble の形容詞。心が乱れている人にも、問題続きの組織や時代にも使う。
trustee	受託者、理事	The trustees meet four times a year.	理事たちは年に4回集まる。	a board of trustees|act as trustee	trust + -ee(される側)。財産や運営を託された立場の人。
tuition	授業料、指導	Tuition has risen faster than average incomes.	授業料は平均所得より速く上昇してきた。	tuition fees|private tuition	ラテン語 tueri(見守る)。tutor と同語根。英国では指導そのもの、米国では授業料を指す傾向がある。
turnout	参加者数、投票率	Turnout at the local election was unusually low.	その地方選挙の投票率は異常に低かった。	voter turnout|a high turnout	turn out(出てくる)の名詞。実際に足を運んで現れた人の数。
turnover	売上高、離職率	Staff turnover has fallen since the pay rise.	昇給以来、職員の離職率は下がっている。	annual turnover|high turnover	turn over(ひっくり返す)の名詞。入れ替わる量が核。人なら離職、商売なら回転した金額。
twist	ねじる、意外な展開	The story has an unexpected twist at the end.	その物語は最後に意外な展開がある。	a plot twist|twist an ankle	古英語由来で「二本をより合わせる」。ねじる動きが核。まっすぐ進まない展開の比喩にも使う。
undergraduate	学部生	The lecture is open to undergraduates in any subject.	その講義はどの専攻の学部生にも開かれている。	an undergraduate course|undergraduate students	under(下の)+ graduate(卒業生)。学位を得る前の段階の学生。大学院生は postgraduate。
underlying	根底にある、潜在的な	The underlying cause of the delay was poor planning.	その遅れの根底にある原因はずさんな計画だった。	an underlying cause|underlying problems	under + lying(横たわる)。表に出ている症状の下に横たわっているもの。原因を論じるときの定番語。
undermine	徐々に弱める、損なう	Repeated changes of plan undermined trust in the leadership.	度重なる計画変更が指導部への信頼を損なった。	undermine confidence|undermine authority	under + mine(坑道を掘る)。城壁の下に穴を掘って崩す戦法が原義。正面からではなく足元から崩すこと。
undoubtedly	疑いなく、確かに	She is undoubtedly the strongest candidate.	彼女は疑いなく最有力の候補だ。	undoubtedly true|undoubtedly the best	un-(否定)+ doubt + -ly。疑う余地がない、が語源そのまま。書き手の強い確信を示す。
unify	統一する、まとめる	A common goal unified the two rival departments.	共通の目標が対立していた2つの部署をまとめた。	unify a country|a unified system	ラテン語 unus(一つ)+ fy(なす)。ばらばらのものを一つにすること。
unprecedented	前例のない	The scheme attracted an unprecedented number of applicants.	その制度は前例のない数の応募者を集めた。	unprecedented levels|an unprecedented step	un-(否定)+ precedent(先例)。先を行く例がない、が語源そのまま。規模や事態の異例さを強調する。
unveil	発表する、除幕する	The company unveiled its new model at the show.	その会社は展示会で新型を発表した。	unveil a plan|unveil a statue	un-(取り去る)+ veil(覆い)。覆いを外して初めて見せること。新製品や計画の公表に使う。
upcoming	来たるべき、近づいている	Details of the upcoming season will appear next week.	来たるべき季節の詳細は来週発表される。	the upcoming election|an upcoming event	up + coming。こちらへ上がってくる、が核。forthcoming とほぼ同じで、より日常的。
upgrade	改良する、格上げ	The airline upgraded her to a better seat.	その航空会社は彼女をより良い座席に格上げした。	upgrade a system|a free upgrade	up + grade(等級)。段を一つ上げること。設備にも座席にも技能にも使う。downgrade はその逆。
uphold	支持する、維持する	The court upheld the original verdict.	裁判所は元の評決を支持した。	uphold a decision|uphold the law	up + hold。倒れないように上に持ち続けること。判断や原則を保つ、という硬い文脈で使う。
utility	公共事業、実用性	Utility bills rose sharply over the winter.	光熱費は冬の間に急激に上がった。	a utility bill|public utility	ラテン語 utilis(役に立つ。use)。役立つことが核で、電気やガスなど生活に欠かせない事業も指す。
utilize	利用する、活用する	The building utilizes rainwater for its toilets.	その建物はトイレに雨水を利用している。	utilize resources|fully utilize	utility の動詞。use の硬い言い換えで、資源や設備をうまく生かす文脈で使う。英つづりは utilise。
utterly	まったく、完全に	The plan was utterly unrealistic from the start.	その計画は初めからまったく非現実的だった。	utterly different|utterly impossible	utter(全くの)+ -ly。out と同語根で「外まで届く」。否定的な形容詞と組むことが多い。
vacuum	真空、空白	His departure left a vacuum in the department.	彼の退職は部署に空白を残した。	a power vacuum|a vacuum cleaner	ラテン語 vacuus(空の。vacant, evacuate)。何もない状態。権力の空白という比喩でも使う。
vague	あいまいな、ぼんやりした	He gave a vague answer and changed the subject.	彼はあいまいな返事をして話題を変えた。	a vague idea|remain vague	ラテン語 vagus(さまよう。vagrant)。輪郭が定まらずさまよっている感じ。
validity	妥当性、有効性	Experts questioned the validity of the survey.	専門家はその調査の妥当性に疑問を呈した。	question the validity|the validity of	valid の名詞。ラテン語 valere(強い。value, prevail)。中身が強く筋が通っていること。
vanish	消える、姿を消す	The path vanished into thick fog.	その小道は濃い霧の中に消えた。	vanish without trace|vanish into	ラテン語 vanescere(空になる。vain, vacuum)。跡形もなく消えること。disappear より劇的。
variable	変わりやすい、変数	Rainfall in the region is highly variable.	その地域の降水量は非常に変わりやすい。	a variable rate|highly variable	vary + -able。変わりうること。数学や統計では値の決まっていない量を指す。
varied	変化に富んだ、多様な	She has had a long and varied career.	彼女は長く変化に富んだ経歴を持っている。	a varied diet|varied experience	vary の形容詞。中身が一様でなく、いろいろ含まれていること。various より「幅がある」感じ。
vein	静脈、脈、調子	The doctor found a vein on the back of his hand.	医師は彼の手の甲に静脈を見つけた。	a vein of|in the same vein	ラテン語 vena(血管)。体内を通る筋が核。鉱脈にも、話の調子にも使う。
venture	事業、思い切ってする	She ventured into publishing after twenty years in law.	彼女は法律の世界で20年働いた後、出版業に乗り出した。	a joint venture|venture into	adventure の頭が落ちた形。危険を承知で踏み出すこと。新規事業を指す名詞でよく使う。
verbal	口頭の、言葉の	They had only a verbal agreement, not a contract.	彼らには契約書ではなく口約束しかなかった。	a verbal agreement|verbal abuse	ラテン語 verbum(言葉。verb, proverb)。言葉に関わること。特に書面ではなく口で伝えることを指す。
verdict	評決、判断	The jury returned a verdict of not guilty.	陪審は無罪の評決を下した。	reach a verdict|a guilty verdict	ラテン語 vere(真実に)+ dict(言う)。真実を述べること、が語源そのまま。評価一般の比喩にも使う。
verify	確認する、検証する	Please verify your address before submitting the form.	用紙を提出する前に住所を確認してください。	verify a claim|verify identity	ラテン語 verus(真の。very, verdict)+ fy(なす)。本当かどうかを確かめること。
verse	詩、韻文、節	The song has three verses and a short chorus.	その歌は3つの節と短いサビからなる。	a verse of|blank verse	ラテン語 versus(すきの折り返し)。行を折り返して書くことから、詩の一連や歌の一節へ。
versus	対、〜に対する	The final was Japan versus Australia.	決勝は日本対オーストラリアだった。	versus the alternative|A versus B	ラテン語 vertere(向く。reverse)。向かい合わせに置くこと。vs. または v. と略す。
vessel	船、血管、容器	Several fishing vessels sheltered in the bay.	数隻の漁船が湾に避難した。	a fishing vessel|a blood vessel	ラテン語 vas(容器)。何かを入れる器が核。船も、血を通す管も同じ発想。
veteran	退役軍人、経験豊かな人	The club honours veterans at its annual dinner.	そのクラブは年次の会食で退役軍人をたたえる。	a war veteran|a veteran teacher	ラテン語 vetus(古い)。長く務めた人が核。米国では特に元軍人を指すことが多い。
viable	実行可能な、存続できる	The plan is only viable if costs fall further.	その計画は費用がさらに下がって初めて実行可能になる。	a viable option|commercially viable	ラテン語 vita(命。vital)+ -able。生きていける、が核。案がやっていけるかどうかを問う語。
vibrant	活気のある、鮮やかな	The old market district is vibrant again on weekends.	その古い市場地区は週末になると再び活気づく。	a vibrant city|vibrant colours	ラテン語 vibrare(震える。vibrate)。震えるほど生き生きしていること。色にも街にも使う。
vice	悪徳、副〜	The film explores both virtue and vice.	その映画は美徳と悪徳の両方を描く。	vice versa|a vice president	ラテン語 vitium(欠陥)。道徳上の欠点が核。別語源の vice-(代わりの)は副社長などの接頭辞。
vicious	悪意のある、ひどい	The dog had never shown vicious behaviour before.	その犬はそれまで凶暴な振る舞いを見せたことがなかった。	a vicious attack|a vicious circle	vice(悪徳)の形容詞。害を与えようとする強い悪意。a vicious circle は悪循環。
villager	村人	Villagers built a footbridge across the stream themselves.	村人たちは自分たちで小川に歩道橋を架けた。	local villagers|a group of villagers	village + -er。ラテン語 villa(田舎の家)。村に住む人。
violate	違反する、侵害する	The company violated several safety regulations.	その会社は複数の安全規則に違反した。	violate a rule|violate rights	ラテン語 violare(力ずくで扱う。violence)。決まりや権利を力ずくで踏みにじること。
